leagueLevel,league,first,trophySelector,colour,sport,championship,trophy,month,year,number,date,note,t1,t1loc,nth,t1coord,t2,t2loc,t2coord,t3,t3loc,t3coord,t4,t4loc,t4coord
NFL,NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,1946,240,12/1/1946,,Chicago Bears,"Chicago, Illinois",14,"[-87.6297982, 41.8781136]",New York Giants,"New York, New York","[-74.0059728, 40.7127753]",,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1947,241,1/1/1947,AP,University of Notre Dame,"Notre Dame, Indiana",6,"[-86.2379328, 41.7001908]",,,,,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-basketball-m,#386cb0,basketball-men,NCAA Division I Men's Basketball Tournament,NCAA National Championship Trophy,March,1947,242,3/1/1947,,Holy Cross University,"Worcester, Massachusetts",1,"[-71.8022934, 42.2625932]",University of Oklahama,"Norman, Oklahoma","[-97.4394777, 35.2225668]",University of Texas,"Austin, Texas","[-97.7430608, 30.267153]",City College of New York,"New York, New York","[-74.0059728, 40.7127753]"
NBA,BAA,TRUE,trophy-NBA,#ffff99,basketball,NBA Championship,NBA Finals Trophy,April,1947,243,4/1/1947,,Philadelphia Warriors,"Philadelphia, Pennsylvania",11,"[-75.1652215, 39.9525839]",Chicago Stags,"Chicago, Illinois","[-87.6297982, 41.8781136]",New York Knicks,"New York, New York","[-74.0059728, 40.7127753]",Washington Capitols,"Washington, DC","[-77.0368707, 38.9071923]"
NHL,NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,April,1947,244,4/1/1947,,Toronto Maple Leafs,"Toronto, Ontario",20,"[-79.3831843, 43.653226]",Montreal Canadiens,"Montreal, Quebec","[-73.567256, 45.5016889]",Detroit Red Wings,"Detroit, Michigan","[-83.0457538, 42.331427]",Boston Bruins,"Boston, Massachusetts","[-71.0588801, 42.3600825]"
NCAA,NCAA D1 - Men,TRUE,trophy-baseball-m,#386cb0,baseball-men,College World Series,,June,1947,245,6/1/1947,,University of California,"Berkeley, California",4,"[-122.272747, 37.8715926]",Yale University,"New Haven, Connecticut","[-72.9278835, 41.308274]",New York University,"New York, New York","[-74.0059728, 40.7127753]",University of Texas,"Austin, Texas","[-97.7430608, 30.267153]"
MLB,MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,1947,246,10/1/1947,,New York Yankees,"New York, New York",21,"[-74.0059728, 40.7127753]",Brooklyn Dodgers,"New York, New York","[-74.0059728, 40.7127753]",Detroit Tigers,"Detroit, Michigan","[-83.0457538, 42.331427]",St Louis Cardinals,"St Louis, Missouri","[-90.1994041999999, 38.6270025]"
CFL,IRFU/WIFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,November,1947,247,11/1/1947,,Toronto Argonauts,"Toronto, Ontario",21,"[-79.3831843, 43.653226]",Winnipeg Blue Bombers,"Winnipeg, Manitoba","[-97.1383743999999, 49.895136]",,,,,,
NFL,NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,1947,248,12/1/1947,,Chicago Cardinals,"Chicago, Illinois",15,"[-87.6297982, 41.8781136]",Philadelphia Eagles,"Philadelphia, Pennsylvania","[-75.1652215, 39.9525839]",,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1948,249,1/1/1948,AP,University of Notre Dame,"Notre Dame, Indiana",7,"[-86.2379328, 41.7001908]",,,,,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-basketball-m,#386cb0,basketball-men,NCAA Division I Men's Basketball Tournament,NCAA National Championship Trophy,March,1948,250,3/1/1948,,University of Kentucky,"Lexington, Kentucky",1,"[-84.5037164, 38.0405837]",Baylor University,"Waco, Texas","[-97.1466695, 31.549333]",Holy Cross University,"Worcester, Massachusetts","[-71.8022934, 42.2625932]",Kansas State University,"Manhattan, Kansas","[-96.6899444, 39.168205]"
NBA,BAA,FALSE,trophy-NBA,#ffff99,basketball,NBA Championship,NBA Finals Trophy,April,1948,251,4/1/1948,,Baltimore Bullets,"Baltimore, Maryland",1,"[-76.6121893, 39.2903848]",Philadelphia Warriors,"Philadelphia, Pennsylvania","[-75.1652215, 39.9525839]",Chicago Stags,"Chicago, Illinois","[-87.6297982, 41.8781136]",St Louis Bombers,"St Louis, Missouri","[-90.1994041999999, 38.6270025]"
NHL,NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,April,1948,252,4/1/1948,,Toronto Maple Leafs,"Toronto, Ontario",22,"[-79.3831843, 43.653226]",Detroit Red Wings,"Detroit, Michigan","[-83.0457538, 42.331427]",New York Rangers,"New York, New York","[-74.0059728, 40.7127753]",Boston Bruins,"Boston, Massachusetts","[-71.0588801, 42.3600825]"
NCAA,NCAA D1 - Men,FALSE,trophy-baseball-m,#386cb0,baseball-men,College World Series,,June,1948,253,6/1/1948,,University of Southern California,"Los Angeles, California",3,"[-118.2436849, 34.0522342]",Yale University,"New Haven, Connecticut","[-72.9278835, 41.308274]",Lafayette College,"Easton, Pennsylvania","[-75.2207323, 40.688432]",Baylor University,"Waco, Texas","[-97.1466695, 31.549333]"
MLB,MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,1948,254,10/1/1948,,Cleveland Indians,"Cleveland, Ohio",4,"[-81.6943605, 41.49932]",Boston braves,"Boston, Massachusetts","[-71.0588801, 42.3600825]",Boston Red Sox,"Boston, Massachusetts","[-71.0588801, 42.3600825]",St Louis Cardinals,"St Louis, Missouri","[-90.1994041999999, 38.6270025]"
CFL,IRFU/WIFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,November,1948,255,11/1/1948,,Calgary Stampeders,"Calgary, Alberta",1,"[-114.0708459, 51.0486151]",Ottawa Rough Riders,"Ottawa, Ontario","[-75.6971930999999, 45.4215296]",,,,,,
NFL,NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,1948,256,12/1/1948,,Philadelphia Eagles,"Philadelphia, Pennsylvania",12,"[-75.1652215, 39.9525839]",Chicago Cardinals,"Chicago, Illinois","[-87.6297982, 41.8781136]",,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1949,257,1/1/1949,AP,University of Michigan,"Ann Arbor, Michigan",8,"[-83.7430378, 42.2808256]",,,,,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-basketball-m,#386cb0,basketball-men,NCAA Division I Men's Basketball Tournament,NCAA National Championship Trophy,March,1949,258,3/1/1949,,University of Kentucky,"Lexington, Kentucky",2,"[-84.5037164, 38.0405837]",Oklahoma A&M,"Stillwater, Oklahoma","[-97.0583681, 36.1156071]",University of Illinois,"Champaign County, Illinois","[-88.2461182999999, 40.2138865]",Oregon State University,"Corvallis, Oregon","[-123.2620435, 44.5645659]"
NBA,BAA,FALSE,trophy-NBA,#ffff99,basketball,NBA Championship,NBA Finals Trophy,April,1949,259,4/1/1949,,Minneapolis Lakers,"Minneapolis, Minnesota",6,"[-93.2650108, 44.977753]",Washington Capitols,"Washington, DC","[-77.0368707, 38.9071923]",Rochester Royals,"Rochester, New York","[-77.6088465, 43.1565778999999]",New York Knicks,"New York, New York","[-74.0059728, 40.7127753]"
NHL,NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,April,1949,260,4/1/1949,,Toronto Maple Leafs,"Toronto, Ontario",23,"[-79.3831843, 43.653226]",Detroit Red Wings,"Detroit, Michigan","[-83.0457538, 42.331427]",Boston Bruins,"Boston, Massachusetts","[-71.0588801, 42.3600825]",Montreal Canadiens,"Montreal, Quebec","[-73.567256, 45.5016889]"
NCAA,NCAA D1 - Men,FALSE,trophy-baseball-m,#386cb0,baseball-men,College World Series,,June,1949,261,6/1/1949,,University of Texas,"Austin, Texas",1,"[-97.7430608, 30.267153]",Wake Forest University,"Winston-Salem, North Carolina","[-80.244216, 36.0998595999999]",Wake Forest University,"Winston-Salem, North Carolina","[-80.244216, 36.0998595999999]",University of Southern California,"Los Angeles, California","[-118.2436849, 34.0522342]"
MLB,MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,1949,262,10/1/1949,,New York Yankees,"New York, New York",22,"[-74.0059728, 40.7127753]",Brooklyn Dodgers,"New York, New York","[-74.0059728, 40.7127753]",Boston Red Sox,"Boston, Massachusetts","[-71.0588801, 42.3600825]",St Louis Cardinals,"St Louis, Missouri","[-90.1994041999999, 38.6270025]"
CFL,IRFU/WIFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,November,1949,263,11/1/1949,,Montreal Alouettes,"Montreal, Quebec",12,"[-73.567256, 45.5016889]",Calgary Stampeders,"Calgary, Alberta","[-114.0708459, 51.0486151]",,,,,,
NFL,NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,1949,264,12/1/1949,,Philadelphia Eagles,"Philadelphia, Pennsylvania",13,"[-75.1652215, 39.9525839]",Los Angeles Rams,"Los Angeles, California","[-118.2436849, 34.0522342]",,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1950,265,1/1/1950,AP,University of Notre Dame,"Notre Dame, Indiana",8,"[-86.2379328, 41.7001908]",,,,,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-basketball-m,#386cb0,basketball-men,NCAA Division I Men's Basketball Tournament,NCAA National Championship Trophy,March,1950,266,3/1/1950,,City College of New York,"New York, New York",23,"[-74.0059728, 40.7127753]",Bradley University,"Peoria, Illinois","[-89.5889864, 40.6936488]",North Carolina State,"Raleigh, North Carolina","[-78.6381787, 35.7795897]",Baylor University,"Waco, Texas","[-97.1466695, 31.549333]"
NHL,NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,April,1950,267,4/1/1950,,Detroit Red Wings,"Detroit, Michigan",7,"[-83.0457538, 42.331427]",New York Rangers,"New York, New York","[-74.0059728, 40.7127753]",Montreal Canadiens,"Montreal, Quebec","[-73.567256, 45.5016889]",Toronto Maple Leafs,"Toronto, Ontario","[-79.3831843, 43.653226]"
NBA,NBA,FALSE,trophy-NBA,#ffff99,basketball,NBA Championship,NBA Finals Trophy,April,1950,268,4/1/1950,,Minneapolis Lakers,"Minneapolis, Minnesota",7,"[-93.2650108, 44.977753]",Syracuse Nationals,"Syracuse, New York","[-76.1474243999999, 43.0481221]",New York Knicks,"New York, New York","[-74.0059728, 40.7127753]",Fort Wayne Pistons,"Fort Wayne, Indiana","[-85.1393513, 41.079273]"
NCAA,NCAA D1 - Men,FALSE,trophy-baseball-m,#386cb0,baseball-men,College World Series,,June,1950,269,6/1/1950,,University of Texas,"Austin, Texas",2,"[-97.7430608, 30.267153]",Washington State University,"Pullman, Washington","[-117.1817377, 46.7297771]",Rutgers University,"New Brunswick, New Jersey","[-74.4518188, 40.4862157]",University of Wisconsin,"Madison, Wisconsin","[-89.4012302, 43.0730517]"
MLB,MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,1950,270,10/1/1950,,New York Yankees,"New York, New York",24,"[-74.0059728, 40.7127753]",Philadelphia Phillies,"Philadelphia, Pennsylvania","[-75.1652215, 39.9525839]",Detroit Tigers,"Detroit, Michigan","[-83.0457538, 42.331427]",Brooklyn Dodgers,"New York, New York","[-74.0059728, 40.7127753]"
CFL,IRFU/WIFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,November,1950,271,11/1/1950,,Toronto Argonauts,"Toronto, Ontario",24,"[-79.3831843, 43.653226]",Winnipeg Blue Bombers,"Winnipeg, Manitoba","[-97.1383743999999, 49.895136]",,,,,,
NFL,NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,1950,272,12/1/1950,,Cleveland Browns,"Cleveland, Ohio",5,"[-81.6943605, 41.49932]",Los Angeles Rams,"Los Angeles, California","[-118.2436849, 34.0522342]",,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1951,273,1/1/1951,"AP, UPI",University of Oklahama,"Norman, Oklahoma",1,"[-97.4394777, 35.2225668]",,,,,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-basketball-m,#386cb0,basketball-men,NCAA Division I Men's Basketball Tournament,NCAA National Championship Trophy,March,1951,274,3/1/1951,,University of Kentucky,"Lexington, Kentucky",3,"[-84.5037164, 38.0405837]",Kansas State University,"Manhattan, Kansas","[-96.6899444, 39.168205]",University of Illinois,"Champaign County, Illinois","[-88.2461182999999, 40.2138865]",Oklahoma A&M,"Stillwater, Oklahoma","[-97.0583681, 36.1156071]"
NBA,NBA,FALSE,trophy-NBA,#ffff99,basketball,NBA Championship,NBA Finals Trophy,April,1951,275,4/1/1951,,Rochester Royals,"Rochester, New York",1,"[-77.6088465, 43.1565778999999]",New York Knicks,"New York, New York","[-74.0059728, 40.7127753]",Minneapolis Lakers,"Minneapolis, Minnesota","[-93.2650108, 44.977753]",Syracuse Nationals,"Syracuse, New York","[-76.1474243999999, 43.0481221]"
NHL,NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,April,1951,276,4/1/1951,,Toronto Maple Leafs,"Toronto, Ontario",25,"[-79.3831843, 43.653226]",Montreal Canadiens,"Montreal, Quebec","[-73.567256, 45.5016889]",Boston Bruins,"Boston, Massachusetts","[-71.0588801, 42.3600825]",Detroit Red Wings,"Detroit, Michigan","[-83.0457538, 42.331427]"
NCAA,NCAA D1 - Men,FALSE,trophy-baseball-m,#386cb0,baseball-men,College World Series,,June,1951,277,6/1/1951,,University of Oklahama,"Norman, Oklahoma",2,"[-97.4394777, 35.2225668]",University of Tennessee,"Knoxville, Tennessee","[-83.9207392, 35.9606384]",University of Southern California,"Los Angeles, California","[-118.2436849, 34.0522342]",University of Utah,"Salt Lake City, Utah","[-111.8910474, 40.7607793]"
MLB,MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,1951,278,10/1/1951,,New York Yankees,"New York, New York",25,"[-74.0059728, 40.7127753]",New York Giants,"New York, New York","[-74.0059728, 40.7127753]",Cleveland Indians,"Cleveland, Ohio","[-81.6943605, 41.49932]",Brooklyn Dodgers,"New York, New York","[-74.0059728, 40.7127753]"
CFL,IRFU/WIFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,November,1951,279,11/1/1951,,Ottawa Rough Riders,"Ottawa, Ontario",7,"[-75.6971930999999, 45.4215296]",Saskatchewan Roughriders,"Regina, Saskatchewan","[-104.6188943, 50.4452112]",,,,,,
NFL,NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,1951,280,12/1/1951,,Los Angeles Rams,"Los Angeles, California",4,"[-118.2436849, 34.0522342]",Cleveland Browns,"Cleveland, Ohio","[-81.6943605, 41.49932]",,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1952,281,1/1/1952,"AP, UPI",University of Tennessee,"Knoxville, Tennessee",1,"[-83.9207392, 35.9606384]",,,,,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-basketball-m,#386cb0,basketball-men,NCAA Division I Men's Basketball Tournament,NCAA National Championship Trophy,March,1952,282,3/1/1952,,University of Kansas,"Lawrence, Kansas",1,"[-95.2352501, 38.9716689]",St. John's University (NY),"Queens, New York","[-73.7948516, 40.7282239]",University of Illinois,"Champaign County, Illinois","[-88.2461182999999, 40.2138865]",Santa Clara University,"Santa Clara, California","[-121.9552356, 37.3541079]"
NHL,NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,April,1952,283,4/1/1952,,Detroit Red Wings,"Detroit, Michigan",8,"[-83.0457538, 42.331427]",Montreal Canadiens,"Montreal, Quebec","[-73.567256, 45.5016889]",Boston Bruins,"Boston, Massachusetts","[-71.0588801, 42.3600825]",Toronto Maple Leafs,"Toronto, Ontario","[-79.3831843, 43.653226]"
NBA,NBA,FALSE,trophy-NBA,#ffff99,basketball,NBA Championship,NBA Finals Trophy,April,1952,284,4/1/1952,,Minneapolis Lakers,"Minneapolis, Minnesota",8,"[-93.2650108, 44.977753]",New York Knicks,"New York, New York","[-74.0059728, 40.7127753]",Rochester Royals,"Rochester, New York","[-77.6088465, 43.1565778999999]",Syracuse Nationals,"Syracuse, New York","[-76.1474243999999, 43.0481221]"
NCAA,NCAA D1 - Men,FALSE,trophy-baseball-m,#386cb0,baseball-men,College World Series,,June,1952,285,6/1/1952,,Holy Cross University,"Worcester, Massachusetts",2,"[-71.8022934, 42.2625932]",University of Missouri,"Columbia, Missouri","[-92.3340724, 38.9517053]",Penn State University,"Centre Country, Pennsylvania","[-77.8367282, 40.8765649]",Western Michigan University,"Kalamazoo, Michigan","[-85.5872286, 42.2917069]"
MLB,MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,1952,286,10/1/1952,,New York Yankees,"New York, New York",26,"[-74.0059728, 40.7127753]",Brooklyn Dodgers,"New York, New York","[-74.0059728, 40.7127753]",Cleveland Indians,"Cleveland, Ohio","[-81.6943605, 41.49932]",New York Giants,"New York, New York","[-74.0059728, 40.7127753]"
CFL,IRFU/WIFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,November,1952,287,11/1/1952,,Toronto Argonauts,"Toronto, Ontario",26,"[-79.3831843, 43.653226]",Edmonton Eskimos,"Edmonton, Alberta","[-113.4909267, 53.544389]",,,,,,
NFL,NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,1952,288,12/1/1952,,Detroit Lions,"Detroit, Michigan",9,"[-83.0457538, 42.331427]",Cleveland Browns,"Cleveland, Ohio","[-81.6943605, 41.49932]",,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1953,289,1/1/1953,"AP, UPI",Michigan State University,"East Lansing, Michigan",1,"[-84.4838654, 42.7369792]",,,,,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-basketball-m,#386cb0,basketball-men,NCAA Division I Men's Basketball Tournament,NCAA National Championship Trophy,March,1953,290,3/1/1953,,University of Indiana,"Bloomington, Indiana",2,"[-86.5263856999999, 39.165325]",University of Kansas,"Lawrence, Kansas","[-95.2352501, 38.9716689]",University of Washington,"Seattle, Washington","[-122.3320708, 47.6062095]",Louisiana State University,"Baton Rouge, Louisiana","[-91.1871465999999, 30.4514677]"
NHL,NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,April,1953,291,4/1/1953,,Montreal Canadiens,"Montreal, Quebec",13,"[-73.567256, 45.5016889]",Boston Bruins,"Boston, Massachusetts","[-71.0588801, 42.3600825]",Detroit Red Wings,"Detroit, Michigan","[-83.0457538, 42.331427]",Chicago Black Hawks,"Chicago, Illinois","[-87.6297982, 41.8781136]"
NBA,NBA,FALSE,trophy-NBA,#ffff99,basketball,NBA Championship,NBA Finals Trophy,April,1953,292,4/1/1953,,Minneapolis Lakers,"Minneapolis, Minnesota",9,"[-93.2650108, 44.977753]",New York Knicks,"New York, New York","[-74.0059728, 40.7127753]",Fort Wayne Pistons,"Fort Wayne, Indiana","[-85.1393513, 41.079273]",Boston Celtics,"Boston, Massachusetts","[-71.0588801, 42.3600825]"
NCAA,NCAA D1 - Men,FALSE,trophy-baseball-m,#386cb0,baseball-men,College World Series,,June,1953,293,6/1/1953,,University of Michigan,"Ann Arbor, Michigan",9,"[-83.7430378, 42.2808256]",University of Texas,"Austin, Texas","[-97.7430608, 30.267153]",University of Michigan,"Ann Arbor, Michigan","[-83.7430378, 42.2808256]",Boston College,"Newton, Massachusetts","[-71.2092213999999, 42.3370413]"
MLB,MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,1953,294,10/1/1953,,New York Yankees,"New York, New York",27,"[-74.0059728, 40.7127753]",Brooklyn Dodgers,"New York, New York","[-74.0059728, 40.7127753]",Cleveland Indians,"Cleveland, Ohio","[-81.6943605, 41.49932]",Milwaukee Braves,"Milwaukee, Wisconsin","[-87.9064736, 43.0389025]"
CFL,IRFU/WIFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,November,1953,295,11/1/1953,,Hamilton Tiger-Cats,"Hamilton, Ontario",8,"[-79.8711024, 43.2557206]",Winnipeg Blue Bombers,"Winnipeg, Manitoba","[-97.1383743999999, 49.895136]",,,,,,
NFL,NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,1953,296,12/1/1953,,Detroit Lions,"Detroit, Michigan",10,"[-83.0457538, 42.331427]",Cleveland Browns,"Cleveland, Ohio","[-81.6943605, 41.49932]",,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1954,297,1/1/1954,"AP, UPI",University of Maryland,"College Park, Maryland",1,"[-76.93776, 38.9896967]",,,,,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-basketball-m,#386cb0,basketball-men,NCAA Division I Men's Basketball Tournament,NCAA National Championship Trophy,March,1954,298,3/1/1954,,La Salle University,"Philadelphia, Pennsylvania",14,"[-75.1652215, 39.9525839]",Bradley University,"Peoria, Illinois","[-89.5889864, 40.6936488]",Penn State University,"Centre Country, Pennsylvania","[-77.8367282, 40.8765649]",University of South Carolina,"Columbia, South Carolina","[-81.0348144, 34.0007104]"
NHL,NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,April,1954,299,4/1/1954,,Detroit Red Wings,"Detroit, Michigan",11,"[-83.0457538, 42.331427]",Montreal Canadiens,"Montreal, Quebec","[-73.567256, 45.5016889]",Boston Bruins,"Boston, Massachusetts","[-71.0588801, 42.3600825]",Toronto Maple Leafs,"Toronto, Ontario","[-79.3831843, 43.653226]"
NBA,NBA,FALSE,trophy-NBA,#ffff99,basketball,NBA Championship,NBA Finals Trophy,April,1954,300,4/1/1954,,Minneapolis Lakers,"Minneapolis, Minnesota",10,"[-93.2650108, 44.977753]",Syracuse Nationals,"Syracuse, New York","[-76.1474243999999, 43.0481221]",Rochester Royals,"Rochester, New York","[-77.6088465, 43.1565778999999]",Boston Celtics,"Boston, Massachusetts","[-71.0588801, 42.3600825]"
NCAA,NCAA D1 - Men,FALSE,trophy-baseball-m,#386cb0,baseball-men,College World Series,,June,1954,301,6/1/1954,,University of Missouri,"Columbia, Missouri",1,"[-92.3340724, 38.9517053]",Rollins College,"Winter Park, Florida","[-81.3392351999999, 28.5999998]",Michigan State University,"East Lansing, Michigan","[-84.4838654, 42.7369792]",Oklahoma A&M,"Stillwater, Oklahoma","[-97.0583681, 36.1156071]"
MLB,MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,1954,302,10/1/1954,,New York Giants,"New York, New York",28,"[-74.0059728, 40.7127753]",Cleveland Indians,"Cleveland, Ohio","[-81.6943605, 41.49932]",New York Yankees,"New York, New York","[-74.0059728, 40.7127753]",Brooklyn Dodgers,"New York, New York","[-74.0059728, 40.7127753]"
CFL,IRFU/WIFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,November,1954,303,11/1/1954,,Edmonton Eskimos,"Edmonton, Alberta",1,"[-113.4909267, 53.544389]",Montreal Alouettes,"Montreal, Quebec","[-73.567256, 45.5016889]",,,,,,
NFL,NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,1954,304,12/1/1954,,Cleveland Browns,"Cleveland, Ohio",6,"[-81.6943605, 41.49932]",Detroit Lions,"Detroit, Michigan","[-83.0457538, 42.331427]",,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1955,305,1/1/1955,"FWAA, UPI, AP",Ohio State University,"Columbus, Ohio",2,"[-82.9987941999999, 39.9611755]",,,,,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,1955,306,1/1/1955,"FWAA, UPI, AP",University of California-Los Angeles,"Los Angeles, California",5,"[-118.2436849, 34.0522342]",,,,,,,,,
NCAA,NCAA D1 - Men,FALSE,trophy-basketball-m,#386cb0,basketball-men,NCAA Division I Men's Basketball Tournament,NCAA National Championship Trophy,March,1955,307,3/1/1955,,University of San Francisco,"San Francisco, California",1,"[-122.4194155, 37.7749295]",La Salle University,"Philadelphia, Pennsylvania","[-75.1652215, 39.9525839]",University of Colorado,"Denver, Colorado","[-104.990251, 39.7392358]",University of Iowa,"Iowa City, Iowa","[-91.5301683, 41.6611277]"
